id,book_id,member_id,copy_code,loan_date,date_returned,status
,27883,1533,A4355,3/5/2019,3/12/2019,1
,2564,1534,193MEI17AH,9/12/2019,9/19/2019,1
,3851,1534,a16.075,9/22/2017,9/29/2017,1
,3851,1534,A16.075,10/5/2017,10/19/2017,1
,3851,1534,A16.107,10/19/2017,10/26/2017,1
,4279,1534,MRT0727,5/21/2019,5/28/2019,1
,5034,1534,JU.160,9/28/2017,10/12/2017,1
,7776,1534,OKT001800,9/28/2018,10/5/2018,1
,8362,1534,OKT001299,10/22/2019,10/29/2019,1
,8362,1534,OKT001299,11/12/2019,11/19/2019,1
,8388,1534,286MAR17AM,2/20/2019,2/27/2019,1
,8390,1534,D15.307,10/12/2017,10/19/2017,1
,8390,1534,D15.14,9/28/2018,10/5/2018,1
,8390,1534,D15.14,11/1/2018,11/15/2018,1
,8414,1534,576MAR17AM,8/21/2019,9/3/2019,1
,8414,1534,613MAR17AM,9/12/2019,9/19/2019,1
,8441,1534,466PEB17AM,3/21/2019,4/4/2019,1
,8441,1534,okt003796,9/22/2017,9/29/2017,1
,8441,1534,OKT003796,4/15/2019,4/29/2019,1
,8458,1534,453PEB17AS,9/28/2018,10/5/2018,1
,8458,1534,453PEB17AS,11/1/2018,11/15/2018,1
,8458,1534,OKT000821,11/21/2018,12/5/2018,1
,8458,1534,023EFB19AH,8/21/2019,9/3/2019,1
,10731,1534,602MAR17AM,11/21/2018,12/5/2018,1
,13048,1534,F16.841,3/21/2019,4/4/2019,1
,13126,1534,D15.58,11/21/2018,12/5/2018,1
,13126,1534,D15.58,2/20/2019,3/6/2019,1
,13138,1534,276MAR17AH,8/21/2019,8/28/2019,1
,19006,1534,1AB3420,10/5/2017,10/12/2017,1
,28735,1534,NO16009,5/21/2019,5/28/2019,1
,3667,1535,325MAR17AH,9/29/2017,10/18/2017,1
,3667,1535,D15.074,9/29/2017,10/18/2017,1
,4756,1535,N15.060,9/29/2017,10/18/2017,1
,5693,1535,MEI3318,9/19/2017,9/26/2017,1
,12393,1535,OKT004226,9/19/2017,9/26/2017,1
,16684,1535,OKT001324,9/19/2017,9/26/2017,1
,4274,1536,A16.590,9/14/2017,9/22/2017,1
,11179,1536,A4527,9/22/2017,9/29/2017,1
,11181,1536,A1581,9/14/2017,9/22/2017,1
,11181,1536,A2075,9/29/2017,10/5/2017,1
,7523,1537,OKT004344,10/27/2016,11/3/2016,1
,11268,1537,OKT002628,10/20/2016,10/27/2016,1
,11268,1537,OKT003241,12/13/2016,12/20/2016,1
,42,1538,MRT1007,7/11/2017,7/18/2017,1
,1851,1538,F16.714,5/9/2017,5/23/2017,1
,1851,1538,J16.964,7/11/2017,7/18/2017,1
,4035,1538,D15.865,5/2/2016,5/9/2016,1
,7213,1538,D15.483,5/2/2016,5/9/2016,1
,7388,1538,OKT004805,5/9/2017,5/23/2017,1
,7388,1538,OKT004805,7/11/2017,7/18/2017,1
,36,1539,MEI2881,2/12/2019,2/19/2019,1
,4004,1539,384PEB17AM,2/12/2019,2/19/2019,1
,10986,1539,JU.461,2/12/2019,2/19/2019,1
,1997,1540,OKT002772,10/6/2016,10/13/2016,1
,5515,1540,B020283  ,10/6/2016,10/13/2016,1
,30,1541,mrt0636,9/4/2019,9/11/2019,1
,41,1542,M16.578,11/15/2017,11/22/2017,1
,922,1542,Z003753,9/24/2019,10/8/2019,1
,4076,1542,OKT001570,11/15/2017,11/22/2017,1
,19963,1542,MRT1138,11/15/2017,11/22/2017,1
,20524,1542,M16.163,9/24/2019,10/8/2019,1
,18,1543,84PB19A,8/28/2019,9/11/2019,1
,30,1543,MRT0636,10/16/2019,10/23/2019,1
,3543,1543,CBA6446,11/13/2019,11/27/2019,0
,4568,1543,A163PB19M,11/6/2019,11/18/2019,1
,4568,1543,014JUL17AS,10/23/2019,11/5/2019,1
,4568,1543,261APR17AH,10/27/2019,11/5/2019,1
,4853,1543,209PBM19H,10/16/2019,10/23/2019,1
,5203,1543,163PBA19H,10/1/2019,10/14/2019,1
,5203,1543,155PB19M,11/6/2019,11/18/2019,1
,6915,1543,J16.686,10/16/2019,10/23/2019,1
,9135,1543,OKT003451,10/1/2019,10/14/2019,1
,10405,1543,015pemb18,11/6/2019,11/18/2019,1
,10884,1543,001pemb18.,9/26/2019,10/3/2019,1
,11808,1543,257PBM19H,10/23/2019,11/5/2019,1
,14177,1543,CBA6440,11/13/2019,11/27/2019,0
,27790,1543,OKT004316,10/12/2019,10/21/2019,1
,28681,1543,CBA6399,11/13/2019,11/27/2019,0
,4143,1544,OKT001945,3/7/2016,5/6/2016,1
,13219,1544,OKT002503,3/8/2016,3/22/2016,1
,27100,1544,OKT004088,3/8/2016,3/22/2016,1
,36,1545,515NOVAH,5/3/2018,5/11/2018,1
,2732,1545,151MEI17AM,5/9/2018,5/16/2018,1
,2732,1545,452PEB17AM,5/3/2018,5/11/2018,1
,4444,1545,J16.186,5/9/2018,5/16/2018,1
,7337,1545,OKT003449,5/9/2018,5/16/2018,1
,7678,1545,024JUL17AH,5/3/2018,5/11/2018,1
,8867,1545,OKT003908,2/6/2017,2/13/2017,1
,8904,1545,OKT001173,5/9/2018,5/16/2018,1
,9092,1545,A16.363,5/3/2018,5/11/2018,1
,16778,1545,OKT003421,9/20/2016,10/3/2016,1
,18563,1545,OKT004475,2/6/2017,2/13/2017,1
,19668,1545,D15.838,2/6/2017,2/13/2017,1
,20392,1545,183NOVAS,5/9/2018,5/16/2018,1
,909,1546,Z002609,9/15/2017,9/22/2017,1
,1851,1546,OKT001784,9/8/2017,9/22/2017,1
,1851,1546,MEI4047,6/10/2019,6/24/2019,1
,2036,1546,D15.710,9/8/2017,9/27/2017,1
,10913,1546,N15.616,6/10/2019,6/24/2019,1
,11666,1546,138MEI17AM,8/28/2018,9/4/2018,1
,12703,1546,468FEB17AH,6/10/2019,6/24/2019,1
,15285,1546,CBA6282,6/5/2017,6/12/2017,1
,15288,1546,1AB0418,2/7/2017,2/14/2017,1
,15288,1546,A16.947,3/16/2017,3/23/2017,1
,15288,1546,OKT004777,3/30/2017,4/6/2017,1
,15288,1546,MEI3199,5/29/2017,6/5/2017,1
,15383,1546,ABC11097,6/5/2017,6/12/2017,1
,18152,1546,MEI4029,6/5/2017,6/12/2017,1
,2642,1547,BRC0049,2/10/2019,2/18/2019,1
,2642,1547,MRT1146,2/10/2019,2/18/2019,1
,4063,1547,mei4673,4/12/2019,4/22/2019,1
,4063,1547,mei5202,4/12/2019,4/22/2019,1
,4973,1547,298APR17AH,12/3/2018,12/10/2018,1
,6625,1547,310MAR17AH,6/17/2019,6/29/2019,1
,7583,1547,2952,12/2/2018,12/10/2018,1
,7583,1547,A4259,12/2/2018,12/10/2018,1
,7583,1547,MEI2965,12/3/2018,12/10/2018,1
,9280,1547,A16.178,8/21/2018,8/28/2018,1
,9593,1547,MEI.744,6/17/2019,6/29/2019,1
,11181,1547,A1581,12/14/2017,12/21/2017,1
,11622,1547,F16.497,12/14/2017,12/21/2017,1
,12499,1547,146sep17ah,6/17/2019,6/29/2019,1
,12567,1547,219MAR17AH,9/4/2018,9/12/2018,1
,13663,1547,12492,12/14/2017,12/21/2017,1
,15795,1547,NO16355,11/21/2017,11/28/2017,1
,18027,1547,144JAN17AS,9/4/2018,9/12/2018,1
,18027,1547,F16.846,9/4/2018,9/12/2018,1
,6136,1548,JU.835,1/31/2019,2/7/2019,1
,9132,1548,072feb17ah,1/16/2019,1/30/2019,1
,10602,1548,008SEP17AH,1/31/2019,2/7/2019,1
,12950,1548,MEI2499,2/2/2019,2/18/2019,1
,17016,1548,J16.767,1/16/2019,1/30/2019,1
,17017,1548,M16.541,2/2/2019,2/18/2019,1
,9330,1549,A16.897,3/13/2019,3/20/2019,1
,11428,1549,B023845,3/13/2019,3/20/2019,1
,15223,1549,074JUL17AH,3/13/2019,3/20/2019,1
,19916,1549,MRT0354,3/19/2019,3/26/2019,1
,29648,1549,OKT004228,3/19/2019,3/26/2019,1
,15070,1550,MEI3825,1/9/2018,1/22/2018,1
,26595,1550,OKT001026,1/19/2018,1/26/2018,1
,2114,1551,A1169,4/27/2016,5/4/2016,1
,2732,1551,D15.738,2/22/2017,3/1/2017,1
,3128,1551,OKT000470,3/15/2016,3/22/2016,1
,3128,1551,OKT000470,3/24/2016,3/31/2016,1
,3147,1551,N15.172,2/26/2016,3/4/2016,1
,3147,1551,N15.172,4/1/2016,4/8/2016,1
,3855,1551,OKT003571,2/26/2016,3/4/2016,1
,3862,1551,MRT0025,3/15/2016,3/22/2016,1
,3862,1551,MRT0025,3/24/2016,3/31/2016,1
,4239,1551,b022704  ,2/22/2016,2/29/2016,1
,4239,1551,N15.892,3/15/2016,3/22/2016,1
,4239,1551,N15.892,4/12/2016,4/19/2016,1
,4239,1551,S021626  ,4/19/2016,4/26/2016,1
,4883,1551,okt004080,2/22/2016,2/29/2016,1
,4883,1551,OKT004080,4/12/2016,4/19/2016,1
,4883,1551,OKT004080,4/22/2016,4/29/2016,1
,7004,1551,A16.760,2/8/2017,2/15/2017,1
,9616,1551,MRT2240,2/8/2017,2/15/2017,1
,9616,1551,OKT000198,2/22/2017,3/1/2017,1
,9941,1551,OKT003203,5/4/2016,5/11/2016,1
,10490,1551,OKT000197,4/1/2016,4/8/2016,1
,11991,1551,OKT000180,4/27/2016,5/4/2016,1
,18563,1551,f16.666,2/9/2017,2/16/2017,1
,19668,1551,MEI3290,9/21/2016,9/28/2016,1
,19933,1551,J16.798,4/27/2016,5/4/2016,1
,19933,1551,MEI3042,5/11/2016,5/18/2016,1
,20768,1551,OKT000625,5/4/2016,5/11/2016,1
,24107,1551,S020060  ,2/26/2016,3/4/2016,1
,24107,1551,S020069  ,4/1/2016,4/8/2016,1
,29205,1551,a1122,2/22/2016,2/29/2016,1
,29205,1551,A0336,4/12/2016,4/19/2016,1
,14483,1552,NO17060,12/6/2018,12/13/2018,1
,19032,1552,NOV000401,12/6/2018,12/13/2018,1
,19972,1552,MEI.384,12/6/2018,12/13/2018,1
,4797,1553,A4307,10/24/2016,10/31/2016,1
,14661,1553,MRT0532,10/24/2016,10/31/2016,1
,15406,1553,J16.865,9/6/2016,9/13/2016,1
,15406,1553,A4608,9/6/2016,9/13/2016,1
,28107,1553,A4627,9/6/2016,9/13/2016,1
,12,1554,J16.714,7/27/2016,8/3/2016,1
,12,1554,J16.763,3/23/2017,3/30/2017,1
,2761,1554,okt000529,9/16/2016,9/30/2016,1
,4452,1554,OKT000471,3/23/2017,3/30/2017,1
,4688,1554,N15.504,7/28/2016,8/4/2016,1
,4688,1554,mrt0052,9/16/2016,9/30/2016,1
,6520,1554,B021304  ,8/8/2016,8/22/2016,1
,6520,1554,B021304  ,10/3/2016,10/10/2016,1
,11422,1554,z004080,9/16/2016,9/30/2016,1
,11422,1554,OKT001856,7/28/2016,8/4/2016,1
,11429,1554,Z005933,8/23/2016,9/7/2016,1
,11478,1554,OKT004430,8/23/2016,9/7/2016,1
,11478,1554,OKT004430,10/19/2016,10/26/2016,1
,11501,1554,OKT000685,7/28/2016,8/4/2016,1
,11547,1554,MEI3037,10/19/2016,10/26/2016,1
,11728,1554,N15.244,8/23/2016,9/7/2016,1
,12756,1554,MEI3922,7/27/2016,8/3/2016,1
,16676,1554,MEI3749,8/23/2016,9/7/2016,1
,16676,1554,MEI3563,10/19/2016,10/26/2016,1
,16959,1554,okt001442,9/16/2016,9/30/2016,1
,17133,1554,NO16974,10/19/2016,10/26/2016,1
,17825,1554,OKT004059,8/23/2016,9/7/2016,1
,17825,1554,OKT004059,10/19/2016,10/26/2016,1
,19979,1554,OKT000650,3/23/2017,3/30/2017,1
,20006,1554,10729,9/16/2016,9/30/2016,1
,20445,1554,B021246  ,8/8/2016,8/22/2016,1
,24002,1554,OKT004679,8/8/2016,8/22/2016,1
,4511,1555,MEI2583,10/22/2018,11/5/2018,1
,4511,1555,B020989,11/5/2018,11/12/2018,1
,11536,1555,D15.730,10/22/2018,11/5/2018,1
,11536,1555,S020553,11/5/2018,11/12/2018,1
,26,1556,OKT002643,2/4/2019,2/11/2019,1
,26,1556,z005110,2/6/2019,2/13/2019,1
,1851,1556,J16.955,9/27/2018,10/4/2018,1
,1851,1556,531feb17ah,10/1/2018,10/8/2018,1
,3573,1556,305AGU17AS,6/5/2018,6/12/2018,1
,7973,1556,1AB2045,10/6/2017,10/13/2017,1
,8042,1556,OKT004331,10/7/2019,10/14/2019,1
,25650,1556,A3256,6/5/2018,6/12/2018,1
,14990,1557,MRT1408,11/13/2018,11/22/2018,1
,15811,1557,A0465,12/8/2017,12/29/2017,1
,15811,1557,A0042,12/8/2017,12/15/2017,1
,28,1558,MRT2384,3/15/2019,3/22/2019,1
,28,1558,MRT0227,2/12/2019,2/19/2019,1
,57,1558,JU.963,9/21/2018,9/28/2018,1
,2334,1558,077JUL17AS,12/10/2018,12/17/2018,1
,4290,1558,mei.408,8/27/2019,9/3/2019,1
,4568,1558,A16.677,10/10/2018,10/24/2018,1
,5032,1558,OKT002635,5/13/2019,5/27/2019,1
,7459,1558,OKT000129,5/13/2019,5/27/2019,1
,9350,1558,D15.469,3/15/2019,3/22/2019,1
,11904,1558,229PEB17AM,5/13/2019,5/27/2019,1
,14318,1558,MRT1739,3/15/2019,3/22/2019,1
,14923,1558,a2973,10/15/2018,10/22/2018,1
,14923,1558,A2291,9/21/2018,9/28/2018,1
,19164,1558,B023424,12/10/2018,12/17/2018,1
,20836,1558,CBA4258,12/17/2018,12/24/2018,1
,26598,1558,NO16655,10/10/2018,10/24/2018,1
,2504,1559,OKT001030,9/7/2018,9/21/2018,1
,3011,1559,196MAR17AH,9/24/2018,10/1/2018,1
,3534,1559,189OKT17AH,1/31/2019,2/14/2019,1
,3672,1559,11447,8/19/2019,9/2/2019,1
,3749,1559,2956,9/21/2018,9/28/2018,1
,6749,1559,083PEB17AS,8/31/2018,9/14/2018,1
,8493,1559,A16.703,2/14/2019,2/28/2019,1
,8493,1559,A16.670,3/2/2019,3/18/2019,1
,8494,1559,A16.196,8/19/2019,9/2/2019,1
,8494,1559,A16.196,9/3/2019,9/16/2019,1
,9033,1559,okt003634,10/1/2018,10/8/2018,1
,9104,1559,005APR17AS,9/2/2019,9/9/2019,1
,10960,1559,466FEB17AH,8/30/2018,9/13/2018,1
,10960,1559,466FEB17AH,9/14/2018,9/28/2018,1
,10960,1559,291mar17ah,9/28/2018,10/5/2018,1
,12170,1559,A3707,1/31/2019,2/7/2019,1
,12457,1559,144SEP17AS,8/30/2018,9/6/2018,1
,13147,1559,ju.418,9/25/2019,10/9/2019,1
,13148,1559,1ab3262,8/19/2019,9/2/2019,1
,13148,1559,1AB3262,9/3/2019,9/16/2019,1
,14737,1559,a16.905,9/25/2019,10/9/2019,1
,15386,1559,11617,1/31/2019,2/14/2019,1
,15707,1559,10298,9/24/2018,10/1/2018,1
,19481,1559,2863,9/9/2019,9/16/2019,1
,26675,1559,M16.666,2/26/2019,3/13/2019,1
,26675,1559,MRT0271,2/13/2019,2/27/2019,1
,26675,1559,OKT001543,3/13/2019,3/27/2019,1
,30561,1559,B021746,10/23/2018,11/7/2018,1
,30561,1559,B021742,11/7/2018,11/14/2018,1
,5019,1560,JU.700,11/14/2019,11/21/2019,1
,6254,1560,151NOVAS,11/21/2019,11/28/2019,1
,7726,1560,okt001526,11/18/2019,11/25/2019,1
,15713,1560,A2617,11/14/2019,11/21/2019,1
,26828,1560,OKT001247,11/21/2019,11/28/2019,1
,7583,1561,111AGU17SL,9/11/2019,9/24/2019,1
,8617,1561,ju.681,9/2/2019,9/15/2019,1
,15602,1561,b022931,9/2/2019,9/15/2019,1
,15895,1561,B020069,9/11/2019,9/18/2019,1
,3720,1562,OKT001003,3/2/2017,3/9/2017,1
,3720,1562,Z006460,3/2/2017,3/9/2017,1
,6117,1562,OKT004463,3/2/2017,3/15/2017,1
,7996,1562,N15.200,3/2/2017,3/9/2017,1
,11429,1562,OKT000384,3/2/2017,3/9/2017,1
,20128,1563,S020134  ,3/27/2017,4/10/2017,1
,29827,1563,Z001835,3/27/2017,4/10/2017,1
,3690,1564,JU.603,9/22/2017,9/29/2017,1
,3690,1564,1AB2835,9/22/2017,9/29/2017,1
,3579,1565,165sep17as,2/8/2019,2/15/2019,1
,3913,1565,J16.350,9/15/2018,9/30/2018,1
,3913,1565,J16.412,10/1/2018,10/8/2018,1
,3913,1565,OKT002219,2/6/2019,2/13/2019,1
,4076,1565,N15.106,2/13/2019,2/26/2019,1
,9675,1565,B021646,9/15/2018,9/30/2018,1
,9675,1565,B021646,10/5/2018,10/12/2018,1
,9675,1565,B021646,2/6/2019,2/13/2019,1
,11542,1565,MRT0403,2/13/2019,2/26/2019,1
,11625,1565,JU.640,10/1/2018,10/8/2018,1
,11883,1565,okt003288,2/6/2019,2/13/2019,1
,15825,1565,MRT0720,10/1/2018,10/8/2018,1
,19972,1565,MEI.399,10/5/2018,10/12/2018,1
,19980,1565,MEI.349,2/27/2019,3/6/2019,1
,2504,1566,a16.612,11/20/2019,11/27/2019,0
,5034,1566,208agu17sl,11/20/2019,11/27/2019,0
,5035,1566,127hd19,11/20/2019,11/27/2019,0
,863,1567,2783,1/26/2017,2/2/2017,1
,2732,1567,MRT0594,2/18/2016,2/25/2016,1
,2732,1567,MRT0641,5/10/2017,5/17/2017,1
,4995,1567,2227,2/18/2016,2/25/2016,1
,7659,1567,OKT004397,1/26/2017,2/2/2017,1
,9616,1567,MRT2185,2/18/2016,2/25/2016,1
,19667,1567,D15.806,1/26/2017,2/2/2017,1
,26,1568,OKT004268,12/11/2017,12/18/2017,1
,3667,1568,OKT002845,12/11/2017,12/18/2017,1
,17766,1568,N15.398,12/11/2017,12/18/2017,1
,26,1569,F16.869,10/11/2017,10/24/2017,1
,26,1569,OKT001456,10/24/2017,11/7/2017,1
,26,1569,BRC1149,11/7/2017,11/21/2017,1
,26,1569,D15.120,12/6/2017,12/13/2017,1
,2432,1569,M16.117,10/3/2019,10/10/2019,1
,2432,1569,D15.669,10/10/2019,10/17/2019,1
,2487,1569,031DESAH,9/13/2018,9/26/2018,1
,2495,1569,OKT002243,4/30/2019,5/7/2019,1
,3540,1569,z006629,10/6/2017,10/13/2017,1
,3667,1569,OKT004278,11/21/2017,12/5/2017,1
,7670,1569,231PEB17AM,11/7/2017,11/14/2017,1
,7758,1569,173MEI17AH,8/24/2018,8/31/2018,1
,8921,1569,412HD19,9/12/2019,9/25/2019,1
,8921,1569,176hda19h,10/3/2019,10/10/2019,1
,8921,1569,176HDA19H,10/31/2019,11/7/2019,1
,12392,1569,okt002917,10/6/2017,10/13/2017,1
,12394,1569,OKT002440,12/6/2017,12/13/2017,1
,19667,1569,Z001296,10/31/2019,11/14/2019,1
,2732,1570,254MAR17AS,4/25/2018,5/2/2018,1
,3767,1570,Z006187,4/25/2018,5/11/2018,1
,10233,1570,MRT1128,4/25/2018,5/11/2018,1
,26,1571,10127,9/16/2016,9/23/2016,1
,2036,1571,A16.440,5/2/2017,5/9/2017,1
,2036,1571,517MAR17AM,5/2/2017,5/9/2017,1
,4271,1571,JU.289,12/22/2016,12/29/2016,1
,4552,1571,A16.222,9/21/2016,9/28/2016,1
,7339,1571,BRC1199,5/2/2017,5/9/2017,1
,7452,1571,MEI2823,4/21/2016,4/28/2016,1
,7640,1571,N15.624,9/21/2016,9/28/2016,1
,10989,1571,OKT002390,9/21/2016,9/28/2016,1
,11752,1571,MRT0733,9/16/2016,9/23/2016,1
,13266,1571,F16.295,12/22/2016,12/29/2016,1
,22,1572,f16.799,5/31/2017,6/7/2017,1
,3595,1572,068MAR17AM,9/17/2018,10/1/2018,1
,3796,1572,D15.013,11/27/2017,12/4/2017,1
,4271,1572,JU.462,9/20/2019,10/3/2019,1
,5127,1572,471PEB17AS,5/31/2017,6/7/2017,1
,5127,1572,471PEB17AS,6/7/2017,6/14/2017,1
,5127,1572,471PEB17AS,8/10/2017,8/28/2017,1
,5127,1572,471PEB17AS,9/6/2017,9/13/2017,1
,5127,1572,471PEB17AS,10/2/2017,10/9/2017,1
,5127,1572,471PEB17AS,10/20/2017,11/8/2017,1
,6297,1572,246FEB17AH,8/28/2017,9/13/2017,1
,6363,1572,J16.995,10/20/2017,10/27/2017,1
,6871,1572,D15.696,11/27/2017,12/4/2017,1
,7021,1572,037JUL17AS,9/20/2019,9/27/2019,1
,7290,1572,214HD19,9/20/2019,9/27/2019,1
,7674,1572,273PEB17AS,9/6/2017,9/13/2017,1
,9292,1572,MRT0077,12/14/2017,12/21/2017,1
,9292,1572,022MEI17AM,8/15/2018,8/23/2018,1
,10686,1572,216SEP17AH,8/15/2018,8/23/2018,1
,10686,1572,217SEP17AH,9/17/2018,10/1/2018,1
,10980,1572,04AGU17SL,8/15/2018,8/23/2018,1
,10980,1572,04AGU17SL,9/17/2018,10/1/2018,1
,10984,1572,OKT000931,12/14/2017,12/21/2017,1
,12647,1572,J16.137,12/14/2017,12/21/2017,1
,14007,1572,Z004401,6/7/2017,6/14/2017,1
,14007,1572,z004401,8/10/2017,8/18/2017,1
,16881,1572,MEI2457,9/20/2019,10/3/2019,1
,18570,1572,no17025,8/10/2017,8/28/2017,1
,18570,1572,NO16835,9/6/2017,9/13/2017,1
,18570,1572,NO16835,10/2/2017,10/9/2017,1
,18570,1572,NO16835,10/20/2017,11/8/2017,1
,18570,1572,NO17028,11/27/2017,12/4/2017,1
,18570,1572,no17025,12/14/2017,12/21/2017,1
,29532,1572,OKT004910,11/27/2017,12/4/2017,1
,6091,1573,mrt0360,4/4/2016,4/18/2016,1
,9963,1573,D15.503,4/25/2016,5/9/2016,1
,15550,1573,A0774,2/29/2016,3/7/2016,1
,15550,1573,A0774,3/10/2016,3/17/2016,1
,23971,1573,MEI3536,4/25/2016,5/2/2016,1
,27568,1573,mrt0161,4/4/2016,4/18/2016,1
,27568,1573,MRT0161,4/25/2016,5/9/2016,1
,30266,1573,okt001507,4/4/2016,4/18/2016,1
,2036,1574,158MAR17AH,3/4/2019,3/11/2019,1
,2487,1574,MRT1179,3/27/2019,4/4/2019,1
,2495,1574,OKT004691,7/31/2018,8/7/2018,1
,2495,1574,OKT004691,8/23/2018,8/30/2018,1
,2495,1574,D15.419,10/17/2018,10/24/2018,1
,2495,1574,069feb17ah,7/31/2018,8/7/2018,1
,2495,1574,069FEB17AH,10/31/2018,11/7/2018,1
,2495,1574,069feb17ah,3/27/2019,4/4/2019,1
,3434,1574,104sep17ah,10/31/2018,11/7/2018,1
,4004,1574,OKT003019,2/17/2016,3/2/2016,1
,4453,1574,214APR17AM,9/20/2019,9/27/2019,1
,4560,1574,A16.806,7/31/2018,8/7/2018,1
,4560,1574,A16.806,8/23/2018,8/30/2018,1
,4560,1574,A16.712,3/8/2019,3/15/2019,1
,5129,1574,097mei17am,10/17/2018,10/24/2018,1
,5132,1574,381MAR17AM,7/29/2019,8/5/2019,1
,5388,1574,330nov17ah,8/23/2018,8/30/2018,1
,5778,1574,298apr17am,8/23/2018,8/30/2018,1
,5778,1574,298APR17AM,10/22/2018,10/29/2018,1
,6299,1574,369MAR17AS,7/25/2019,8/7/2019,1
,7329,1574,233mar17am,10/17/2018,10/24/2018,1
,7329,1574,186mei17am,3/4/2019,3/11/2019,1
,7721,1574,D15.095,3/16/2016,3/30/2016,1
,8623,1574,184APR17AM,8/23/2018,8/30/2018,1
,8840,1574,OKT004968,7/9/2018,7/16/2018,1
,8877,1574,MRT0351,12/27/2017,1/3/2018,1
,8877,1574,081MAR17AM,3/8/2019,3/15/2019,1
,12655,1574,190MEI17AH,9/18/2019,9/25/2019,1
,12843,1574,235PEB17AS,3/4/2019,3/11/2019,1
,16778,1574,F16.370,12/27/2017,1/3/2018,1
,17808,1574,S020905  ,2/18/2016,3/2/2016,1
,153,1575,B021416  ,5/12/2016,5/19/2016,1
,21091,1575,B021704  ,5/12/2016,5/19/2016,1
,3672,1576,A16.536,8/28/2019,9/9/2019,1
,8498,1576,A16.266,2/12/2019,2/19/2019,1
,12291,1576,D15.076,2/12/2019,2/19/2019,1
,17194,1576,CBA4764,8/27/2019,9/9/2019,1
,31,1577,a4507,2/21/2017,2/28/2017,1
,31,1577,A4507,2/28/2017,3/7/2017,1
,31,1577,a4212,4/1/2019,4/15/2019,1
,31,1577,OKT003169,3/7/2017,3/14/2017,1
,2328,1577,A4472,3/7/2017,3/14/2017,1
,2878,1577,a4532,4/1/2019,4/15/2019,1
,3502,1577,552MAR17AM,10/18/2018,10/25/2018,1
,3502,1577,MEI3240,10/18/2018,10/25/2018,1
,3740,1577,MRT2184,9/26/2017,10/3/2017,1
,4554,1577,mei2520,4/6/2017,4/13/2017,1
,4554,1577,OKT003042,4/17/2017,5/2/2017,1
,4554,1577,MEI2515,5/8/2017,5/15/2017,1
,7583,1577,mrt1011,4/1/2019,4/15/2019,1
,8788,1577,MRT1579,2/20/2019,2/27/2019,1
,13840,1577,M16.439,9/19/2017,9/26/2017,1
,14879,1577,A3873,9/26/2017,10/3/2017,1
,15082,1577,073JAN17AS,9/8/2017,9/15/2017,1
,16046,1577,S021924,9/8/2017,9/15/2017,1
,17350,1577,B022952,10/18/2018,10/25/2018,1
,28141,1577,okt004222,2/21/2017,2/28/2017,1
,28141,1577,OKT004222,2/28/2017,3/7/2017,1
,36,1578,OKT000922,11/1/2016,11/8/2016,1
,2732,1578,okt000538,5/8/2017,5/15/2017,1
,2732,1578,brc0113,5/8/2017,5/15/2017,1
,4035,1578,1AB0514,3/20/2017,3/27/2017,1
,4324,1578,MRT2105,5/19/2017,5/26/2017,1
,7289,1578,ju.339,10/2/2017,10/19/2017,1
,8276,1578,MEI.472,5/19/2017,5/26/2017,1
,8620,1578,okt003329,10/2/2017,10/19/2017,1
,9129,1578,S021092  ,3/20/2017,3/27/2017,1
,14011,1578,MRT1974,2/19/2016,2/26/2016,1
,15516,1578,OKT002515,3/20/2017,3/27/2017,1
,20391,1578,OKT003923,10/24/2017,10/31/2017,1
,29212,1578,okt003503,5/8/2017,5/15/2017,1
,36,1579,515NOVAH,9/4/2019,9/18/2019,1
,84,1579,12082,10/3/2019,10/10/2019,1
,1851,1579,okt004385,8/22/2019,9/5/2019,1
,1851,1579,J16.985,10/3/2019,10/10/2019,1
,1851,1579,OKT003060,10/3/2019,10/10/2019,1
,2036,1579,F16.736,9/4/2019,9/18/2019,1
,2036,1579,003FEB17AH,9/18/2019,10/2/2019,1
,4605,1579,068APR17AM,9/18/2019,10/2/2019,1
,9321,1579,a16.987,8/22/2019,9/5/2019,1
,12635,1579,203PEB17AM,8/22/2019,9/5/2019,1
,2504,1580,OKT003426,8/29/2019,9/5/2019,1
,2749,1580,JU.458,8/29/2019,9/10/2019,1
,15384,1580,228AGU17SL,10/30/2019,11/6/2019,1
,17657,1580,A1997,8/29/2019,9/5/2019,1
,24436,1580,A1018,10/30/2019,11/6/2019,1
,44,1581,D15.654,9/23/2016,10/7/2016,1
,44,1581,D15.332,10/11/2016,10/25/2016,1
,44,1581,D15.024,11/1/2016,11/15/2016,1
,44,1581,D15.024,11/18/2016,12/2/2016,1
,44,1581,D15.024,12/2/2016,12/16/2016,1
,44,1581,D15.024,12/15/2016,12/22/2016,1
,45,1581,OKT001031,9/23/2016,9/30/2016,1
,2336,1581,OKT000257,3/31/2017,4/7/2017,1
,2432,1581,D15.669,9/7/2017,9/22/2017,1
,4004,1581,OKT002548,11/30/2017,12/14/2017,1
,4544,1581,A16.750,12/2/2016,12/9/2016,1
,4654,1581,B022573  ,10/11/2016,10/18/2016,1
,4654,1581,MRT2140,12/2/2016,12/9/2016,1
,5064,1581,OKT004046,11/1/2016,11/15/2016,1
,5064,1581,D15.744,11/25/2016,12/2/2016,1
,6347,1581,F16.938,11/16/2017,11/23/2017,1
